-1.0f0, -1.6089907f-11
-0.4234234f0, -0.21528131f0
-0.4234234f0, 0.37342116f0
-0.4234234f0, 0.081538364f0
-0.4234234f0, 0.54452384f0
-0.4234234f0, -0.18952782f0
-0.4234234f0, 0.4151846f0
-0.4234234f0, 0.0062828683f0
-0.4234234f0, 0.5763832f0
-0.4234234f0, -0.2270753f0
-0.4214214f0, -0.16993311f0
-0.4214214f0, 0.44663498f0
-0.4214214f0, -0.045158f0
-0.4214214f0, 0.56863606f0
-0.4214214f0, -0.21635063f0
-0.4214214f0, 0.37362307f0
-0.4214214f0, 0.08316732f0
-0.4214214f0, 0.5452542f0
-0.4214214f0, -0.1884362f0
-0.4214214f0, 0.4188837f0
-0.4214214f0, 0.0018373631f0
-0.4214214f0, 0.578562f0
-0.4214214f0, -0.22747955f0
-0.4214214f0, 0.35461175f0
-0.4214214f0, 0.11858594f0
-0.4214214f0, 0.5119922f0
-0.4214214f0, -0.14462319f0
-0.4214214f0, 0.4811678f0
-0.4214214f0, -0.09982567f0
-0.4214214f0, 0.53092223f0
-0.4214214f0, -0.17014568f0
-0.4214214f0, 0.44632757f0
-0.4214214f0, -0.044651523f0
-0.4214214f0, 0.5688567f0
-0.4214214f0, -0.21660273f0
-0.4214214f0, 0.37319797f0
-0.4214214f0, 0.08395285f0
-0.4214214f0, 0.54463255f0
-0.4214214f0, -0.18766145f0
-0.4214214f0, 0.42008433f0
-0.4214214f0, -0.00024654213f0
-0.4214214f0, 0.5785783f0
-0.4214214f0, -0.2274974f0
-0.4214214f0, 0.35458085f0
-0.4214214f0, 0.118643925f0
-0.4214214f0, 0.5119293f0
-0.4214214f0, -0.1445358f0
-0.4214214f0, 0.48127955f0
-0.4214214f0, -0.09999514f0
-0.4214214f0, 0.5307642f0
-0.4194194f0, -0.22768715f0
-0.4194194f0, 0.35625452f0
-0.4194194f0, 0.117506765f0
-0.4194194f0, 0.51516026f0
-0.4194194f0, -0.14699972f0
-0.4194194f0, 0.48010984f0
-0.4194194f0, -0.0962171f0
-0.4194194f0, 0.5362312f0
-0.4194194f0, -0.17502336f0
-0.4194194f0, 0.4412003f0
-0.4194194f0, -0.03415397f0
-0.4194194f0, 0.5748811f0
-0.4194194f0, -0.22140044f0
-0.4194194f0, 0.36705983f0
-0.4194194f0, 0.09733306f0
-0.4194194f0, 0.5352203f0
-0.4194194f0, -0.17372282f0
-0.4194194f0, 0.4431151f0
-0.4194194f0, -0.03733732f0
-0.4194194f0, 0.5737729f0
-0.4194194f0, -0.22016148f0
-0.4194194f0, 0.36917093f0
-0.4194194f0, 0.09341245f0
-0.4194194f0, 0.5387249f0
-0.4194194f0, -0.17821254f0
-0.4194194f0, 0.43646276f0
-0.4194194f0, -0.026224064f0
-0.4194194f0, 0.5772165f0
-0.4194194f0, -0.22399403f0
-0.4194194f0, 0.36262065f0
-0.4194194f0, 0.10560039f0
-0.4194194f0, 0.52740455f0
-0.4194194f0, -0.16351783f0
-0.4194194f0, 0.4577838f0
-0.4194194f0, -0.061294485f0
-0.4194194f0, 0.5623396f0
-0.4194194f0, -0.20706671f0
-0.4194194f0, 0.39108744f0
-0.4194194f0, 0.05320606f0
-0.4194194f0, 0.566805f0
-0.4194194f0, -0.21224885f0
-0.4194194f0, 0.38250342f0
-0.4194194f0, 0.06883757f0
-0.4194194f0, 0.55762887f0
-0.4194194f0, -0.20150542f0
-0.4194194f0, 0.40016183f0
-0.4194194f0, 0.036867026f0
-0.4194194f0, 0.5739427f0
-0.4194194f0, -0.22035173f0
-0.4194194f0, 0.3688472f0
-0.4194194f0, 0.09401323f0
-0.4194194f0, 0.53819644f0
-0.4194194f0, -0.17753889f0
-0.4194194f0, 0.43746838f0
-0.4194194f0, -0.027913667f0
-0.4194194f0, 0.5767699f0
-0.4194194f0, -0.2234999f0
-0.4194194f0, 0.36346844f0
-0.4194194f0, 0.104019135f0
-0.4194194f0, 0.5289436f0
-0.4194194f0, -0.16554831f0
-0.4194194f0, 0.45491654f0
-0.4194194f0, -0.056672662f0
-0.4194194f0, 0.564966f0
-0.4194194f0, -0.2101252f0
-0.4194194f0, 0.38603577f0
-0.4194194f0, 0.062385652f0
-0.4194194f0, 0.5616906f0
-0.4194194f0, -0.2063063f0
-0.4194194f0, 0.3923368f0
-0.4194194f0, 0.05094477f0
-0.4194194f0, 0.5679438f0
-0.4194194f0, -0.2135565f0
-0.4194194f0, 0.38031846f0
-0.4194194f0, 0.07284145f0
-0.4194194f0, 0.55491686f0
-0.4194194f0, -0.19825973f0
-0.4194194f0, 0.4053892f0
-0.4194194f0, 0.027548729f0
-0.4194194f0, 0.5768687f0
-0.4194194f0, -0.2236093f0
-0.4194194f0, 0.36328083f0
-0.4194194f0, 0.104368955f0
-0.4194194f0, 0.5286049f0
-0.4194194f0, -0.16510235f0
-0.4194194f0, 0.45554852f0
-0.4194194f0, -0.05769397f0
-0.4194194f0, 0.56440276f0
-0.4194194f0, -0.20947182f0
-0.4194194f0, 0.3871185f0
-0.4194194f0, 0.06041339f0
-0.4194194f0, 0.56285566f0
-0.4194194f0, -0.20767f0
-0.4194194f0, 0.39009437f0
-0.4194194f0, 0.05500605f0
-0.4194194f0, 0.5658642f0
-0.4194194f0, -0.21116424f0
-0.4194194f0, 0.38430998f0
-0.4194194f0, 0.065534525f0
-0.4194194f0, 0.5597561f0
-0.4194194f0, -0.20402871f0
-0.4194194f0, 0.3960627f0
-0.4194194f0, 0.044222984f0
-0.4194194f0, 0.57104355f0
-0.4194194f0, -0.21708727f0
-0.4194194f0, 0.37438217f0
-0.4194194f0, 0.08376735f0
-0.4194194f0, 0.54678184f0
-0.4194194f0, -0.18833098f0
-0.4194194f0, 0.421049f0
-0.4194194f0, 8.424625f-5
-0.4194194f0, 0.58058053f0
-0.4174174f0, -0.2277408f0
-0.4174174f0, 0.35816365f0
-0.4174174f0, 0.11593232f0
-0.4174174f0, 0.51884687f0
-0.4174174f0, -0.15003896f0
-0.4174174f0, 0.4781415f0
-0.4174174f0, -0.09121413f0
-0.4174174f0, 0.5426343f0
-0.4174174f0, -0.18115565f0
-0.4174174f0, 0.43404058f0
-0.4174174f0, -0.020138618f0
-0.4174174f0, 0.5805973f0
-0.4174174f0, -0.2257046f0
-0.4174174f0, 0.36168048f0
-0.4174174f0, 0.10935716f0
-0.4174174f0, 0.5256674f0
-0.4174174f0, -0.15921167f0
-0.4174174f0, 0.46577963f0
-0.4174174f0, -0.072019555f0
-0.4174174f0, 0.5574874f0
-0.4174174f0, -0.19933495f0
-0.4174174f0, 0.40566522f0
-0.4174174f0, 0.029060666f0
-0.4174174f0, 0.57845294f0
-0.4174174f0, -0.22335558f0
-0.4174174f0, 0.3657179f0
-0.4174174f0, 0.101831f0
-0.4174174f0, 0.53304106f0
-0.4174174f0, -0.16890204f0
-0.4174174f0, 0.45212626f0
-0.4174174f0, -0.05014409f0
-0.4174174f0, 0.5703375f0
-0.4174174f0, -0.21428469f0
-0.4174174f0, 0.38110054f0
-0.4174174f0, 0.07340921f0
-0.4174174f0, 0.5565225f0
-0.4174174f0, -0.19818322f0
-0.4174174f0, 0.4075138f0
-0.4174174f0, 0.025784114f0
-0.4174174f0, 0.57933027f0
-0.4174174f0, -0.22431903f0
-0.4174174f0, 0.36406454f0
-0.4174174f0, 0.10491001f0
-0.4174174f0, 0.5300811f0
-0.4174174f0, -0.16504037f0
-0.4174174f0, 0.45763823f0
-0.4174174f0, -0.059058584f0
-0.4174174f0, 0.565637f0
-0.4174174f0, -0.20889978f0
-0.4174174f0, 0.3900669f0
-0.4174174f0, 0.057057913f0
-0.4174174f0, 0.56675667f0
-0.4174174f0, -0.21019122f0
-0.4174174f0, 0.38792822f0
-0.4174174f0, 0.06094209f0
-0.4174174f0, 0.56454885f0
-0.4174174f0, -0.20763946f0
-0.4174174f0, 0.3921467f0
-0.4174174f0, 0.053290598f0
-0.4174174f0, 0.5687635f0
-0.4174174f0, -0.21249226f0
-0.4174174f0, 0.38409927f0
-0.4174174f0, 0.06792142f0
-0.4174174f0, 0.5602309f0
-0.4174174f0, -0.20258725f0
-0.4174174f0, 0.40041012f0
-0.4174174f0, 0.038424816f0
-0.4174174f0, 0.575374f0
-0.4174174f0, -0.21994783f0
-0.4174174f0, 0.37153637f0
-0.4174174f0, 0.09103053f0
-0.4174174f0, 0.5427917f0
-0.4174174f0, -0.18135338f0
-0.4174174f0, 0.43374157f0
-0.4174174f0, -0.019633213f0
-0.4174174f0, 0.58069557f0
-0.4174174f0, -0.22581181f0
-0.4174174f0, 0.3614957f0
-0.4174174f0, 0.109702185f0
-0.4174174f0, 0.5253182f0
-0.4174174f0, -0.1587469f0
-0.4174174f0, 0.4664194f0
-0.4174174f0, -0.073027425f0
-0.4174174f0, 0.55678934f0
-0.4174174f0, -0.19850212f0
-0.4174174f0, 0.4070026f0
-0.4174174f0, 0.026689274f0
-0.4174174f0, 0.5790983f0
-0.4174174f0, -0.22406462f0
-0.4174174f0, 0.36450148f0
-0.4174174f0, 0.1040959f0
-0.4174174f0, 0.5308714f0
-0.4174174f0, -0.16607516f0
-0.4174174f0, 0.45617035f0
-0.4174174f0, -0.056695446f0
-0.4174174f0, 0.56695557f0
-0.4174174f0, -0.21042003f0
-0.4174174f0, 0.38754857f0
-0.4174174f0, 0.06163271f0
-0.4174174f0, 0.56414163f0
-0.4174174f0, -0.20716645f0
-0.4174174f0, 0.3929254f0
-0.4174174f0, 0.051882703f0
-0.4174174f0, 0.5694793f0
-0.4174174f0, -0.21330874f0
-0.4174174f0, 0.382735f0
-0.4174174f0, 0.07041572f0
-0.4174174f0, 0.5585793f0
-0.4174174f0, -0.20063329f0
-0.4174174f0, 0.4035735f0
-0.4174174f0, 0.03277925f0
-0.4174174f0, 0.5773315f0
-0.4174174f0, -0.22211908f0
-0.4174174f0, 0.36783448f0
-0.4174174f0, 0.09789561f0
-0.4174174f0, 0.5367087f0
-0.4174174f0, -0.17363413f0
-0.4174174f0, 0.4452473f0
-0.4174174f0, -0.038865194f0
-0.4174174f0, 0.5752084f0
-0.4174174f0, -0.21976343f0
-0.4174174f0, 0.3718499f0
-0.4174174f0, 0.090450175f0
-0.4174174f0, 0.54328746f0
-0.4174174f0, -0.18197526f0
-0.4174174f0, 0.43279973f0
-0.4174174f0, -0.018039243f0
-0.4174174f0, 0.5809893f0
-0.4174174f0, -0.2261319f0
-0.4174174f0, 0.36094376f0
-0.4174174f0, 0.1107331f0
-0.4174174f0, 0.52426904f0
-0.4174174f0, -0.15734738f0
-0.4174174f0, 0.46833733f0
-0.4174174f0, -0.07603955f0
-0.4174174f0, 0.5546483f0
-0.4174174f0, -0.1959346f0
-0.4174174f0, 0.41110384f0
-0.4174174f0, 0.019447505f0
-0.4174174f0, 0.5807311f0
-0.4174174f0, -0.22585051f0
-0.4174174f0, 0.36142898f0
-0.4174174f0, 0.10982677f0
-0.4174174f0, 0.5251919f0
-0.4174174f0, -0.15857863f0
-0.4174174f0, 0.46665066f0
-0.4174174f0, -0.073391385f0
-0.4174174f0, 0.556535f0
-0.4174174f0, -0.19819815f0
-0.4174174f0, 0.40748987f0
-0.4174174f0, 0.02582645f0
-0.4174174f0, 0.5793196f0
-0.4174174f0, -0.22430733f0
-0.4174174f0, 0.36408463f0
-0.4174174f0, 0.10487255f0
-0.4174174f0, 0.5301176f0
-0.4174174f0, -0.1650882f0
-0.4174174f0, 0.45757052f0
-0.4174174f0, -0.058949776f0
-0.4174174f0, 0.56569886f0
-0.4174174f0, -0.20897126f0
-0.4174174f0, 0.3899487f0
-0.4174174f0, 0.05727229f0
-0.4174174f0, 0.56663847f0
-0.4174174f0, -0.21005516f0
-0.4174174f0, 0.3881539f0
-0.4174174f0, 0.060531743f0
-0.4174174f0, 0.56478876f0
-0.4174174f0, -0.20791772f0
-0.4174174f0, 0.3916881f0
-0.4174174f0, 0.05412042f0
-0.4174174f0, 0.5683329f0
-0.4174174f0, -0.21199998f0
-0.4174174f0, 0.3849204f0
-0.4174174f0, 0.06642205f0
-0.4174174f0, 0.5611963f0
-0.4174174f0, -0.2037239f0
-0.4174174f0, 0.39856148f0
-0.4174174f0, 0.041735895f0
-0.4174174f0, 0.5740837f0
-0.4174174f0, -0.21850747f0
-0.4174174f0, 0.37398157f0
-0.4174174f0, 0.08650907f0
-0.4174174f0, 0.5465761f0
-0.4174174f0, -0.18607412f0
-0.4174174f0, 0.42653805f0
-0.4174174f0, -0.007369012f0
-0.4174174f0, 0.5823165f0
-0.4174174f0, -0.22757359f0
-0.4174174f0, 0.35845304f0
-0.4174174f0, 0.115390636f0
-0.4174174f0, 0.5194219f0
-0.4174174f0, -0.15082002f0
-0.4174174f0, 0.4771109f0
-0.4174174f0, -0.089636736f0
-0.4174174f0, 0.54397726f0
-0.4174174f0, -0.18283898f0
-0.4174174f0, 0.43148804f0
-0.4174174f0, -0.015814513f0
-0.4174174f0, 0.58135784f0
-0.4174174f0, -0.22653298f0
-0.4174174f0, 0.36025164f0
-0.4174174f0, 0.112026475f0
-0.4174174f0, 0.5229406f0
-0.4174174f0, -0.15556845f0
-0.4174174f0, 0.47075662f0
-0.4174174f0, -0.079818875f0
-0.4174174f0, 0.5518467f0
-0.4174174f0, -0.19254461f0
-0.4174174f0, 0.41646758f0
-0.4174174f0, 0.010048092f0
-0.4174174f0, 0.582088f0
-0.4174174f0, -0.22732586f0
-0.4174174f0, 0.3588816f0
-0.4174174f0, 0.11458868f0
-0.4174174f0, 0.5202689f0
-0.4174174f0, -0.15196796f0
-0.4174174f0, 0.47558868f0
-0.4174174f0, -0.0872992f0
-0.4174174f0, 0.54592764f0
-0.4174174f0, -0.18526964f0
-0.4174174f0, 0.42777437f0
-0.4174174f0, -0.00948568f0
-0.4174174f0, 0.5821418f0
-0.4174174f0, -0.2273842f0
-0.4174174f0, 0.35878068f0
-0.4174174f0, 0.114777476f0
-0.4174174f0, 0.52006996f0
-0.4174174f0, -0.15169862f0
-0.4174174f0, 0.47594664f0
-0.4174174f0, -0.08784972f0
-0.4174174f0, 0.54547256f0
-0.4174174f0, -0.184704f0
-0.4174174f0, 0.42864147f0
-0.4174174f0, -0.010967372f0
-0.4174174f0, 0.58199334f0
-0.4174174f0, -0.22722325f0
-0.4174174f0, 0.35905904f0
-0.4174174f0, 0.11425668f0
-0.4174174f0, 0.5206181f0
-0.4174174f0, -0.15244025f0
-0.4174174f0, 0.47495982f0
-0.4174174f0, -0.08633085f0
-0.4174174f0, 0.5467216f0
-0.4174174f0, -0.1862544f0
-0.4174174f0, 0.42626053f0
-0.4174174f0, -0.006893206f0
-0.4174174f0, 0.5823498f0
-0.4174174f0, -0.2276096f0
-0.4174174f0, 0.35839072f0
-0.4174174f0, 0.11550728f0
-0.4174174f0, 0.51929826f0
-0.4174174f0, -0.15065223f0
-0.4174174f0, 0.47733265f0
-0.4174174f0, -0.089976504f0
-0.4174174f0, 0.54368985f0
-0.4174174f0, -0.18247934f0
-0.4174174f0, 0.43203473f0
-0.4174174f0, -0.016742414f0
-0.4174174f0, 0.58121f0
-0.4174174f0, -0.22637215f0
-0.4174174f0, 0.36052924f0
-0.4174174f0, 0.11150764f0
-0.4174174f0, 0.5234751f0
-0.4174174f0, -0.15628515f0
-0.4174174f0, 0.46978444f0
-0.4174174f0, -0.07830289f0
-0.4174174f0, 0.55298585f0
-0.4174174f0, -0.19392712f0
-0.4174174f0, 0.41428724f0
-0.4174174f0, 0.013858927f0
-0.4174174f0, 0.5816419f0
-0.4174174f0, -0.22684169f0
-0.4174174f0, 0.35971847f0
-0.4174174f0, 0.113023266f0
-0.4174174f0, 0.52190745f0
-0.4174174f0, -0.15417984f0
-0.4174174f0, 0.4726305f0
-0.4174174f0, -0.08273059f0
-0.4174174f0, 0.54960144f0
-0.4174174f0, -0.18980303f0
-0.4174174f0, 0.42076173f0
-0.4174174f0, 0.0025836236f0
-0.4174174f0, 0.58254987f0
-0.4174174f0, -0.22782627f0
-0.4174174f0, 0.3580157f0
-0.4174174f0, 0.11620933f0
-0.4174174f0, 0.5185519f0
-0.4174174f0, -0.14963776f0
-0.4174174f0, 0.47866926f0
-0.4174174f0, -0.09202027f0
-0.4174174f0, 0.54193974f0
-0.4174174f0, -0.18028188f0
-0.4174174f0, 0.43535924f0
-0.4174174f0, -0.022364091f0
-0.4174174f0, 0.5801348f0
-0.4174174f0, -0.22519968f0
-0.4174174f0, 0.3625501f0
-0.4174174f0, 0.10773399f0
-0.4174174f0, 0.5272972f0
-0.4174174f0, -0.16137378f0
-0.4174174f0, 0.46278504f0
-0.4174174f0, -0.06728118f0
-0.4174174f0, 0.56064564f0
-0.4174174f0, -0.20307606f0
-0.4174174f0, 0.39961585f0
-0.4174174f0, 0.039846357f0
-0.4174174f0, 0.57483286f0
-0.4174174f0, -0.21934468f0
-0.4174174f0, 0.37256134f0
-0.4174174f0, 0.089133926f0
-0.4174174f0, 0.5444008f0
-0.4174174f0, -0.18336824f0
-0.4174174f0, 0.4306822f0
-0.4174174f0, -0.014445008f0
-0.4174174f0, 0.5815607f0
-0.4174174f0, -0.22675347f0
-0.4174174f0, 0.35987088f0
-0.4174174f0, 0.1127383f0
-0.4174174f0, 0.5222036f0
-0.4174174f0, -0.15457839f0
-0.4174174f0, 0.472094f0
-0.4174174f0, -0.08189832f0
-0.4174174f0, 0.5502509f0
-0.4174174f0, -0.19059831f0
-0.4174174f0, 0.41952014f0
-0.4174174f0, 0.004736182f0
-0.4174174f0, 0.5824727f0
-0.4154154f0, -0.22781523f0
-0.4154154f0, 0.36003682f0
-0.4154154f0, 0.11443005f0
-0.4154154f0, 0.5224379f0
-0.4154154f0, -0.15289134f0
-0.4154154f0, 0.47635975f0
-0.4154154f0, -0.08648242f0
-0.4154154f0, 0.5485999f0
-0.4154154f0, -0.186571f0
-0.4154154f0, 0.4277747f0
-0.4154154f0, -0.0074842563f0
-0.4154154f0, 0.5843102f0
-0.4154154f0, -0.22772285f0
-0.4154154f0, 0.3601967f0
-0.4154154f0, 0.11413113f0
-0.4154154f0, 0.52275187f0
-0.4154154f0, -0.1533132f0
-0.4154154f0, 0.47579548f0
-0.4154154f0, -0.08561529f0
-0.4154154f0, 0.549305f0
-0.4154154f0, -0.18743752f0
-0.4154154f0, 0.42643678f0
-0.4154154f0, -0.0051933983f0
-0.4154154f0, 0.58445245f0
-0.4154154f0, -0.22787572f0
-0.4154154f0, 0.35993207f0
-0.4154154f0, 0.11462589f0
-0.4154154f0, 0.52223176f0
-0.4154154f0, -0.15261419f0
-0.4154154f0, 0.4767298f0
-0.4154154f0, -0.08705039f0
-0.4154154f0, 0.5481344f0
-0.4154154f0, -0.18599786f0
-0.4154154f0, 0.4286574f0
-0.4154154f0, -0.008992585f0
-0.4154154f0, 0.5841884f0
-0.4154154f0, -0.22759198f0
-0.4154154f0, 0.3604232f0
-0.4154154f0, 0.11370779f0
-0.4154154f0, 0.5231954f0
-0.4154154f0, -0.1539083f0
-0.4154154f0, 0.47499743f0
-0.4154154f0, -0.08438685f0
-0.4154154f0, 0.5502928f0
-0.4154154f0, -0.18864755f0
-0.4154154f0, 0.42456165f0
-0.4154154f0, -0.0019732616f0
-0.4154154f0, 0.5845655f0
-0.4154154f0, -0.22799715f0
-0.4154154f0, 0.35972178f0
-0.4154154f0, 0.115019076f0
-0.4154154f0, 0.52181697f0
-0.4154154f0, -0.152056f0
-0.4154154f0, 0.4774736f0
-0.4154154f0, -0.08819032f0
-0.4154154f0, 0.54719174f0
-0.4154154f0, -0.18483418f0
-0.4154154f0, 0.4304441f0
-0.4154154f0, -0.012037898f0
-0.4154154f0, 0.58387476f0
-0.4154154f0, -0.22725451f0
-0.4154154f0, 0.36100698f0
-0.4154154f0, 0.112617016f0
-0.4154154f0, 0.52433145f0
-0.4154154f0, -0.15542881f0
-0.4154154f0, 0.47294766f0
-0.4154154f0, -0.08122003f0
-0.4154154f0, 0.5527776f0
-0.4154154f0, -0.19167285f0
-0.4154154f0, 0.4198393f0
-0.4154154f0, 0.006184433f0
-0.4154154f0, 0.5843972f0
-0.4134134f0, -0.22813423f0
-0.4134134f0, 0.36148632f0
-0.4134134f0, 0.1137237f0
-0.4134134f0, 0.52518076f0
-0.4134134f0, -0.1545598f0
-0.4134134f0, 0.47612303f0
-0.4134134f0, -0.0841168f0
-0.4134134f0, 0.5525101f0
-0.4134134f0, -0.18934645f0
-0.4134134f0, 0.425477f0
-0.4134134f0, -0.0015445787f0
-0.4134134f0, 0.5865749f0
-0.4114114f0, -0.22800393f0
-0.4114114f0, 0.36371404f0
-0.4114114f0, 0.11156927f0
-0.4114114f0, 0.5294177f0
-0.4114114f0, -0.15816373f0
-0.4114114f0, 0.47322616f0
-0.4114114f0, -0.07764726f0
-0.4114114f0, 0.5594781f0
-0.4114114f0, -0.19569212f0
-0.4114114f0, 0.41749543f0
-0.4114114f0, 0.014262378f0
-0.4114114f0, 0.58759236f0
-0.4114114f0, -0.22722323f0
-0.4114114f0, 0.36506504f0
-0.4114114f0, 0.10905227f0
-0.4114114f0, 0.53198117f0
-0.4114114f0, -0.16151768f0
-0.4114114f0, 0.46859065f0
-0.4114114f0, -0.07043034f0
-0.4114114f0, 0.5645755f0
-0.4114114f0, -0.20166433f0
-0.4114114f0, 0.4079126f0
-0.4114114f0, 0.031084444f0
-0.4114114f0, 0.58386517f0
-0.4114114f0, -0.22324018f0
-0.4114114f0, 0.37192166f0
-0.4114114f0, 0.096323356f0
-0.4114114f0, 0.54414344f0
-0.4114114f0, -0.17704068f0
-0.4114114f0, 0.44621843f0
-0.4114114f0, -0.034461655f0
-0.4114114f0, 0.5827862f0
-0.4114114f0, -0.22207595f0
-0.4114114f0, 0.37391418f0
-0.4114114f0, 0.092639536f0
-0.4114114f0, 0.5474083f0
-0.4114114f0, -0.18109788f0
-0.4114114f0, 0.4401339f0
-0.4114114f0, -0.024367647f0
-0.4114114f0, 0.5856833f0
-0.4114114f0, -0.22519058f0
-0.4114114f0, 0.3685718f0
-0.4114114f0, 0.10253244f0
-0.4114114f0, 0.53837967f0
-0.4114114f0, -0.16976462f0
-0.4114114f0, 0.45688847f0
-0.4114114f0, -0.051846545f0
-0.4114114f0, 0.5755034f0
-0.4114114f0, -0.2140859f0
-0.4114114f0, 0.38743976f0
-0.4114114f0, 0.06783666f0
-0.4114114f0, 0.56629205f0
-0.4114114f0, -0.20364995f0
-0.4114114f0, 0.40468794f0
-0.4114114f0, 0.036802627f0
-0.4114114f0, 0.58197385f0
-0.4114114f0, -0.22119606f0
-0.4114114f0, 0.37541652f0
-0.4114114f0, 0.089866795f0
-0.4114114f0, 0.5497888f0
-0.4114114f0, -0.18402663f0
-0.4114114f0, 0.4356836f0
-0.4114114f0, -0.016904641f0
-0.4114114f0, 0.5871893f0
-0.4114114f0, -0.22679542f0
-0.4114114f0, 0.36580443f0
-0.4114114f0, 0.10767594f0
-0.4114114f0, 0.5333611f0
-0.4114114f0, -0.16331127f0
-0.4114114f0, 0.46608204f0
-0.4114114f0, -0.066490136f0
-0.4114114f0, 0.56715894f0
-0.4114114f0, -0.20464785f0
-0.4114114f0, 0.40306023f0
-0.4114114f0, 0.039699506f0
-0.4114114f0, 0.58089566f0
-0.4114114f0, -0.22002389f0
-0.4114114f0, 0.377413f0
-0.4114114f0, 0.086188525f0
-0.4114114f0, 0.55284363f0
-0.4114114f0, -0.18774883f0
-0.4114114f0, 0.4299591f0
-0.4114114f0, -0.007208223f0
-0.4114114f0, 0.588334f0
-0.4094094f0, -0.22821939f0
-0.4094094f0, 0.3653428f0
-0.4094094f0, 0.11053716f0
-0.4094094f0, 0.53247714f0
-0.4094094f0, -0.16016124f0
-0.4094094f0, 0.47247618f0
-0.4094094f0, -0.07448328f0
-0.4094094f0, 0.56377274f0
-0.4094094f0, -0.19872932f0
-0.4094094f0, 0.4146461f0
-0.4094094f0, 0.021238778f0
-0.4094094f0, 0.5883827f0
-0.4094094f0, -0.22605817f0
-0.4094094f0, 0.36907893f0
-0.4094094f0, 0.10359319f0
-0.4094094f0, 0.53936464f0
-0.4094094f0, -0.16901629f0
-0.4094094f0, 0.4599698f0
-0.4094094f0, -0.05478776f0
-0.4094094f0, 0.5759899f0
-0.4094094f0, -0.21262479f0
-0.4094094f0, 0.39188603f0
-0.4094094f0, 0.06177025f0
-0.4094094f0, 0.57206804f0
-0.4094094f0, -0.20823498f0
-0.4094094f0, 0.39917287f0
-0.4094094f0, 0.048647895f0
-0.4094094f0, 0.57906115f0
-0.4094094f0, -0.21601582f0
-0.4094094f0, 0.3861992f0
-0.4094094f0, 0.07209775f0
-0.4094094f0, 0.5654416f0
-0.4094094f0, -0.20066583f0
-0.4094094f0, 0.411529f0
-0.4094094f0, 0.026707482f0
-0.4094094f0, 0.5871016f0
-0.4094094f0, -0.22470018f0
-0.4094094f0, 0.37141743f0
-0.4094094f0, 0.099258706f0
-0.4094094f0, 0.54346114f0
-0.4094094f0, -0.17418493f0
-0.4094094f0, 0.45244586f0
-0.4094094f0, -0.042656f0
-0.4094094f0, 0.5817145f0
-0.4094094f0, -0.21891256f0
-0.4094094f0, 0.38130274f0
-0.4094094f0, 0.08104657f0
-0.4094094f0, 0.55891716f0
-0.4094094f0, -0.19302595f0
-0.4094094f0, 0.4237176f0
-0.4094094f0, 0.0054857903f0
-0.4094094f0, 0.59044313f0
-0.4074074f0, -0.22702645f0
-0.4074074f0, 0.36940923f0
-0.4074074f0, 0.10498239f0
-0.4074074f0, 0.5400205f0
-0.4074074f0, -0.16784677f0
-0.4074074f0, 0.4636517f0
-0.4074074f0, -0.058645982f0
-0.4074074f0, 0.575881f0
-0.4074074f0, -0.21050178f0
-0.4074074f0, 0.39742285f0
-0.4074074f0, 0.05378952f0
-0.4074074f0, 0.5785154f0
-0.4074074f0, -0.21341422f0
-0.4074074f0, 0.39256856f0
-0.4074074f0, 0.0625377f0
-0.4074074f0, 0.5736113f0
-0.4074074f0, -0.20796838f0
-0.4074074f0, 0.4016146f0
-0.4074074f0, 0.046282213f0
-0.4074074f0, 0.5821515f0
-0.4074074f0, -0.2173847f0
-0.4074074f0, 0.38589174f0
-0.4074074f0, 0.07466021f0
-0.4074074f0, 0.5656489f0
-0.4074074f0, -0.19890352f0
-0.4074074f0, 0.41636845f0
-0.4074074f0, 0.020231018f0
-0.4074074f0, 0.59058905f0
-0.4074074f0, -0.22637834f0
-0.4074074f0, 0.37052858f0
-0.4074074f0, 0.10290714f0
-0.4074074f0, 0.5420255f0
-0.4074074f0, -0.17037989f0
-0.4074074f0, 0.4600025f0
-0.4074074f0, -0.052838057f0
-0.4074074f0, 0.5790056f0
-0.4074074f0, -0.21395288f0
-0.4074074f0, 0.39166668f0
-0.4074074f0, 0.064169206f0
-0.4074074f0, 0.5726181f0
-0.4074074f0, -0.20685273f0
-0.4074074f0, 0.4034513f0
-0.4074074f0, 0.04300688f0
-0.4074074f0, 0.58357054f0
-0.4074074f0, -0.21891874f0
-0.4074074f0, 0.38329425f0
-0.4074074f0, 0.079402775f0
-0.4074074f0, 0.5621714f0
-0.4074074f0, -0.19485778f0
-0.4074074f0, 0.42282403f0
-0.4074074f0, 0.009028502f0
-0.4074074f0, 0.59219325f0
-0.4074074f0, -0.22805361f0
-0.4074074f0, 0.36763197f0
-0.4074074f0, 0.108281784f0
-0.4074074f0, 0.5367596f0
-0.4074074f0, -0.16368935f0
-0.4074074f0, 0.46955463f0
-0.4074074f0, -0.06793397f0
-0.4074074f0, 0.57023275f0
-0.4074074f0, -0.20415576f0
-0.4074074f0, 0.40786752f0
-0.4074074f0, 0.035168212f0
-0.4074074f0, 0.5865506f0
-0.4074074f0, -0.22211197f0
-0.4074074f0, 0.3778566f0
-0.4074074f0, 0.08937628f0
-0.4074074f0, 0.55420697f0
